date_time,heart_zone_id,total_minutes
2024-02-01T13:17,FAT_BURN,1
2024-02-01T13:18,FAT_BURN,1
2024-02-01T13:19,FAT_BURN,1
2024-02-01T13:20,FAT_BURN,1
2024-02-01T13:21,FAT_BURN,1
2024-02-01T13:22,FAT_BURN,1
2024-02-01T13:23,FAT_BURN,1
2024-02-01T13:28,FAT_BURN,1
2024-02-01T13:33,FAT_BURN,1
2024-02-01T13:34,FAT_BURN,1
2024-02-01T14:46,FAT_BURN,1
2024-02-01T14:47,FAT_BURN,1
2024-02-01T14:53,FAT_BURN,1
2024-02-01T16:00,FAT_BURN,1
2024-02-01T20:47,FAT_BURN,1
2024-02-01T20:48,FAT_BURN,1
2024-02-01T20:51,FAT_BURN,1
2024-02-01T20:52,FAT_BURN,1
2024-02-01T20:53,FAT_BURN,1
2024-02-01T20:54,FAT_BURN,1
2024-02-01T20:55,FAT_BURN,1
2024-02-01T20:59,FAT_BURN,1
2024-02-02T18:57,FAT_BURN,1
2024-02-02T18:58,FAT_BURN,1
2024-02-02T18:59,FAT_BURN,1
2024-02-04T13:44,FAT_BURN,1
2024-02-04T13:46,FAT_BURN,1
2024-02-04T13:47,FAT_BURN,1
2024-02-04T13:48,FAT_BURN,1
2024-02-04T14:09,FAT_BURN,1
2024-02-04T14:10,FAT_BURN,1
2024-02-04T15:01,FAT_BURN,1
2024-02-04T15:02,FAT_BURN,1
2024-02-04T15:09,FAT_BURN,1
2024-02-04T15:12,FAT_BURN,1
2024-02-04T15:13,FAT_BURN,1
2024-02-04T15:14,FAT_BURN,1
2024-02-04T22:09,FAT_BURN,1
2024-02-04T22:10,FAT_BURN,1
2024-02-04T22:11,FAT_BURN,1
2024-02-04T22:12,FAT_BURN,1
2024-02-04T22:13,FAT_BURN,1
2024-02-04T22:14,FAT_BURN,1
2024-02-04T22:15,FAT_BURN,1
2024-02-04T22:16,FAT_BURN,1
2024-02-05T11:23,FAT_BURN,1
2024-02-05T11:24,FAT_BURN,1
2024-02-05T11:27,FAT_BURN,1
2024-02-05T11:28,FAT_BURN,1
2024-02-05T11:29,FAT_BURN,1
2024-02-05T11:30,FAT_BURN,1
2024-02-05T11:31,FAT_BURN,1
2024-02-05T13:02,FAT_BURN,1
2024-02-05T13:06,FAT_BURN,1
2024-02-05T13:07,FAT_BURN,1
2024-02-05T13:08,FAT_BURN,1
2024-02-05T13:09,FAT_BURN,1
2024-02-05T13:10,FAT_BURN,1
2024-02-05T13:11,FAT_BURN,1
2024-02-05T14:42,FAT_BURN,1
2024-02-05T14:45,FAT_BURN,1
2024-02-05T14:47,FAT_BURN,1
2024-02-05T14:48,FAT_BURN,1
2024-02-05T14:52,FAT_BURN,1
2024-02-05T14:53,FAT_BURN,1
2024-02-05T14:54,FAT_BURN,1
2024-02-05T14:55,FAT_BURN,1
2024-02-05T14:56,FAT_BURN,1
2024-02-05T14:57,CARDIO,2
2024-02-05T14:58,FAT_BURN,1
2024-02-05T14:59,FAT_BURN,1
2024-02-05T15:00,FAT_BURN,1
2024-02-05T15:01,FAT_BURN,1
2024-02-05T15:02,FAT_BURN,1
2024-02-05T15:03,FAT_BURN,1
2024-02-05T15:04,FAT_BURN,1
2024-02-05T15:05,FAT_BURN,1
2024-02-05T15:06,FAT_BURN,1
2024-02-05T15:07,FAT_BURN,1
2024-02-05T15:08,FAT_BURN,1
2024-02-05T15:09,FAT_BURN,1
2024-02-05T15:10,FAT_BURN,1
2024-02-05T15:11,FAT_BURN,1
2024-02-05T15:15,FAT_BURN,1
2024-02-05T15:16,FAT_BURN,1
2024-02-05T15:17,FAT_BURN,1
2024-02-06T14:50,FAT_BURN,1
2024-02-06T14:51,FAT_BURN,1
2024-02-06T14:52,FAT_BURN,1
2024-02-06T14:53,FAT_BURN,1
2024-02-06T14:54,FAT_BURN,1
2024-02-06T14:55,FAT_BURN,1
2024-02-06T14:56,FAT_BURN,1
2024-02-06T16:00,FAT_BURN,1
2024-02-06T16:01,FAT_BURN,1
2024-02-06T16:03,FAT_BURN,1
2024-02-06T16:23,FAT_BURN,1
2024-02-06T20:04,FAT_BURN,1
2024-02-06T20:05,FAT_BURN,1
2024-02-06T20:06,FAT_BURN,1
2024-02-06T20:09,FAT_BURN,1
2024-02-06T20:13,FAT_BURN,1
2024-02-06T20:14,FAT_BURN,1
2024-02-06T20:15,FAT_BURN,1
2024-02-06T20:16,FAT_BURN,1
2024-02-06T20:18,FAT_BURN,1
2024-02-06T20:19,FAT_BURN,1
2024-02-06T20:20,FAT_BURN,1
2024-02-07T12:05,FAT_BURN,1
2024-02-07T14:19,FAT_BURN,1
2024-02-08T14:49,FAT_BURN,1
2024-02-08T14:50,FAT_BURN,1
2024-02-08T14:51,FAT_BURN,1
2024-02-08T14:52,FAT_BURN,1
2024-02-08T14:53,FAT_BURN,1
2024-02-08T14:54,FAT_BURN,1
2024-02-08T16:09,FAT_BURN,1
2024-02-09T10:12,FAT_BURN,1
2024-02-09T11:35,FAT_BURN,1
2024-02-09T16:02,FAT_BURN,1
2024-02-09T16:03,FAT_BURN,1
2024-02-09T16:04,FAT_BURN,1
2024-02-09T16:05,FAT_BURN,1
2024-02-09T16:06,FAT_BURN,1
2024-02-09T16:25,FAT_BURN,1
2024-02-09T16:33,FAT_BURN,1
2024-02-09T18:03,FAT_BURN,1
2024-02-09T18:04,FAT_BURN,1
2024-02-09T18:05,FAT_BURN,1
2024-02-09T18:12,FAT_BURN,1
2024-02-09T18:13,FAT_BURN,1
2024-02-09T18:19,FAT_BURN,1
2024-02-09T18:21,FAT_BURN,1
2024-02-09T18:22,FAT_BURN,1
2024-02-09T18:23,FAT_BURN,1
2024-02-09T18:27,FAT_BURN,1
2024-02-09T18:28,FAT_BURN,1
2024-02-10T13:18,FAT_BURN,1
2024-02-10T13:19,FAT_BURN,1
2024-02-10T13:20,FAT_BURN,1
