date_time,heart_zone_id,total_minutes
2023-10-01T16:14,FAT_BURN,1
2023-10-02T07:19,FAT_BURN,1
2023-10-02T07:20,FAT_BURN,1
2023-10-02T07:21,FAT_BURN,1
2023-10-02T07:22,FAT_BURN,1
2023-10-02T07:23,FAT_BURN,1
2023-10-02T07:24,FAT_BURN,1
2023-10-02T07:25,FAT_BURN,1
2023-10-02T07:26,CARDIO,2
2023-10-02T07:27,FAT_BURN,1
2023-10-02T07:28,FAT_BURN,1
2023-10-02T07:29,FAT_BURN,1
2023-10-02T07:30,FAT_BURN,1
2023-10-02T07:31,CARDIO,2
2023-10-02T07:32,FAT_BURN,1
2023-10-02T07:33,FAT_BURN,1
2023-10-02T07:34,FAT_BURN,1
2023-10-02T07:35,FAT_BURN,1
2023-10-02T07:36,CARDIO,2
2023-10-02T07:37,CARDIO,2
2023-10-02T07:38,CARDIO,2
2023-10-02T07:39,FAT_BURN,1
2023-10-02T07:40,FAT_BURN,1
2023-10-02T07:41,FAT_BURN,1
2023-10-02T07:42,FAT_BURN,1
2023-10-02T07:43,FAT_BURN,1
2023-10-02T07:44,CARDIO,2
2023-10-02T07:45,CARDIO,2
2023-10-02T07:46,FAT_BURN,1
2023-10-02T07:47,FAT_BURN,1
2023-10-02T07:48,FAT_BURN,1
2023-10-02T07:49,FAT_BURN,1
2023-10-02T07:52,FAT_BURN,1
2023-10-02T07:53,FAT_BURN,1
2023-10-02T09:19,FAT_BURN,1
2023-10-02T10:56,FAT_BURN,1
2023-10-02T11:21,FAT_BURN,1
2023-10-02T11:28,FAT_BURN,1
2023-10-02T13:43,FAT_BURN,1
2023-10-02T13:44,FAT_BURN,1
2023-10-02T13:49,FAT_BURN,1
2023-10-02T15:27,FAT_BURN,1
2023-10-02T15:33,FAT_BURN,1
2023-10-02T15:34,FAT_BURN,1
2023-10-02T15:35,FAT_BURN,1
2023-10-03T07:52,FAT_BURN,1
2023-10-03T18:22,FAT_BURN,1
2023-10-03T18:24,FAT_BURN,1
2023-10-03T18:25,FAT_BURN,1
2023-10-03T19:28,FAT_BURN,1
2023-10-03T20:05,FAT_BURN,1
2023-10-03T20:20,FAT_BURN,1
2023-10-03T20:21,FAT_BURN,1
2023-10-03T20:22,FAT_BURN,1
2023-10-03T20:23,FAT_BURN,1
2023-10-03T20:24,FAT_BURN,1
2023-10-03T20:25,FAT_BURN,1
2023-10-03T20:27,FAT_BURN,1
2023-10-03T20:35,FAT_BURN,1
2023-10-03T20:36,FAT_BURN,1
2023-10-03T20:37,FAT_BURN,1
2023-10-03T20:38,FAT_BURN,1
2023-10-03T20:41,FAT_BURN,1
2023-10-03T20:42,FAT_BURN,1
2023-10-03T20:46,FAT_BURN,1
2023-10-03T20:47,FAT_BURN,1
2023-10-04T17:30,FAT_BURN,1
2023-10-05T09:04,FAT_BURN,1
2023-10-05T09:06,FAT_BURN,1
2023-10-05T21:44,FAT_BURN,1
2023-10-06T05:47,FAT_BURN,1
2023-10-07T21:40,FAT_BURN,1
2023-10-07T21:41,FAT_BURN,1
2023-10-07T21:50,FAT_BURN,1
2023-10-07T21:51,FAT_BURN,1
2023-10-07T22:17,FAT_BURN,1
2023-10-07T22:18,FAT_BURN,1
2023-10-07T22:19,FAT_BURN,1
2023-10-07T22:20,FAT_BURN,1
2023-10-07T22:21,FAT_BURN,1
2023-10-07T22:22,FAT_BURN,1
2023-10-07T22:23,FAT_BURN,1
2023-10-07T22:24,FAT_BURN,1
2023-10-07T22:25,FAT_BURN,1
2023-10-07T22:26,FAT_BURN,1
2023-10-07T22:27,FAT_BURN,1
2023-10-08T00:39,FAT_BURN,1
