date_time,heart_zone_id,total_minutes
2023-06-02T16:02,FAT_BURN,1
2023-06-02T16:03,CARDIO,2
2023-06-02T16:04,CARDIO,2
2023-06-02T16:05,CARDIO,2
2023-06-02T16:06,CARDIO,2
2023-06-02T16:07,CARDIO,2
2023-06-02T16:08,CARDIO,2
2023-06-02T16:09,CARDIO,2
2023-06-02T16:10,CARDIO,2
2023-06-02T16:11,CARDIO,2
2023-06-02T16:12,CARDIO,2
2023-06-02T16:13,PEAK,2
2023-06-02T16:14,CARDIO,2
2023-06-02T16:15,CARDIO,2
2023-06-02T16:16,CARDIO,2
2023-06-02T16:17,CARDIO,2
2023-06-02T16:18,CARDIO,2
2023-06-02T16:19,FAT_BURN,1
2023-06-02T16:20,CARDIO,2
2023-06-02T16:21,CARDIO,2
2023-06-02T16:22,CARDIO,2
2023-06-02T16:23,CARDIO,2
2023-06-02T16:24,CARDIO,2
2023-06-02T16:25,CARDIO,2
2023-06-02T16:26,CARDIO,2
2023-06-02T16:27,CARDIO,2
2023-06-02T16:28,FAT_BURN,1
2023-06-02T16:29,CARDIO,2
2023-06-02T16:30,FAT_BURN,1
2023-06-02T16:31,CARDIO,2
2023-06-02T16:32,CARDIO,2
2023-06-02T16:33,CARDIO,2
2023-06-02T16:34,FAT_BURN,1
2023-06-02T16:35,FAT_BURN,1
2023-06-02T16:36,FAT_BURN,1
2023-06-02T16:37,FAT_BURN,1
2023-06-02T16:38,FAT_BURN,1
2023-06-02T16:39,FAT_BURN,1
2023-06-02T16:40,FAT_BURN,1
2023-06-03T15:41,CARDIO,2
2023-06-03T15:42,CARDIO,2
2023-06-03T15:43,CARDIO,2
2023-06-03T15:44,FAT_BURN,1
2023-06-03T15:45,FAT_BURN,1
2023-06-03T15:46,CARDIO,2
2023-06-03T15:47,CARDIO,2
2023-06-03T15:48,CARDIO,2
2023-06-03T15:49,FAT_BURN,1
2023-06-03T15:55,FAT_BURN,1
2023-06-03T15:56,FAT_BURN,1
2023-06-03T15:57,FAT_BURN,1
2023-06-03T15:58,FAT_BURN,1
2023-06-03T16:03,FAT_BURN,1
2023-06-03T16:04,FAT_BURN,1
2023-06-03T16:08,FAT_BURN,1
2023-06-03T16:17,FAT_BURN,1
2023-06-03T16:18,CARDIO,2
2023-06-03T16:19,FAT_BURN,1
2023-06-03T16:28,FAT_BURN,1
2023-06-03T16:29,FAT_BURN,1
2023-06-03T16:30,FAT_BURN,1
2023-06-03T16:43,FAT_BURN,1
2023-06-03T16:44,FAT_BURN,1
2023-06-03T16:51,FAT_BURN,1
2023-06-03T16:52,FAT_BURN,1
2023-06-03T16:53,CARDIO,2
2023-06-03T16:55,FAT_BURN,1
2023-06-03T16:56,FAT_BURN,1
2023-06-03T17:04,CARDIO,2
2023-06-03T17:05,FAT_BURN,1
2023-06-03T17:06,FAT_BURN,1
2023-06-03T17:07,FAT_BURN,1
2023-06-03T17:09,FAT_BURN,1
2023-06-03T17:10,FAT_BURN,1
2023-06-03T17:12,FAT_BURN,1
