date_time,heart_zone_id,total_minutes
2023-09-01T17:29,FAT_BURN,1
2023-09-01T17:30,FAT_BURN,1
2023-09-01T17:31,FAT_BURN,1
2023-09-01T17:32,FAT_BURN,1
2023-09-01T17:33,FAT_BURN,1
2023-09-01T17:34,FAT_BURN,1
2023-09-01T17:58,FAT_BURN,1
2023-09-01T17:59,FAT_BURN,1
2023-09-01T18:00,FAT_BURN,1
2023-09-02T14:28,FAT_BURN,1
2023-09-02T14:30,FAT_BURN,1
2023-09-02T14:31,FAT_BURN,1
2023-09-02T14:32,FAT_BURN,1
2023-09-02T14:33,FAT_BURN,1
2023-09-02T14:34,FAT_BURN,1
2023-09-02T14:50,FAT_BURN,1
2023-09-02T14:52,FAT_BURN,1
2023-09-02T14:53,FAT_BURN,1
2023-09-02T14:54,FAT_BURN,1
2023-09-02T14:56,FAT_BURN,1
2023-09-02T14:57,FAT_BURN,1
2023-09-02T14:58,FAT_BURN,1
2023-09-02T17:30,FAT_BURN,1
2023-09-02T17:31,FAT_BURN,1
2023-09-02T18:17,FAT_BURN,1
2023-09-02T18:18,FAT_BURN,1
2023-09-02T18:20,FAT_BURN,1
2023-09-02T18:23,FAT_BURN,1
2023-09-02T18:24,FAT_BURN,1
2023-09-02T18:26,FAT_BURN,1
2023-09-02T18:39,FAT_BURN,1
2023-09-02T18:40,FAT_BURN,1
2023-09-02T18:41,FAT_BURN,1
2023-09-02T18:42,FAT_BURN,1
2023-09-02T18:43,FAT_BURN,1
2023-09-02T18:44,FAT_BURN,1
2023-09-02T18:45,FAT_BURN,1
2023-09-02T18:52,FAT_BURN,1
2023-09-02T18:53,FAT_BURN,1
2023-09-02T18:54,CARDIO,2
2023-09-02T18:55,FAT_BURN,1
2023-09-02T18:56,FAT_BURN,1
2023-09-02T18:57,FAT_BURN,1
2023-09-02T18:58,FAT_BURN,1
2023-09-02T19:03,FAT_BURN,1
2023-09-02T19:04,FAT_BURN,1
2023-09-02T19:33,FAT_BURN,1
2023-09-03T15:27,FAT_BURN,1
2023-09-03T15:28,CARDIO,2
2023-09-03T15:29,FAT_BURN,1
2023-09-03T17:18,FAT_BURN,1
2023-09-03T17:26,FAT_BURN,1
2023-09-03T17:27,CARDIO,2
2023-09-03T17:28,CARDIO,2
2023-09-03T17:29,CARDIO,2
2023-09-03T17:30,CARDIO,2
2023-09-03T17:31,CARDIO,2
2023-09-03T17:32,CARDIO,2
2023-09-03T17:33,CARDIO,2
2023-09-03T17:34,CARDIO,2
2023-09-03T17:35,CARDIO,2
2023-09-03T17:36,CARDIO,2
2023-09-03T17:37,CARDIO,2
2023-09-03T17:38,CARDIO,2
2023-09-03T17:39,CARDIO,2
2023-09-03T17:40,PEAK,2
2023-09-03T17:41,PEAK,2
2023-09-03T17:42,PEAK,2
2023-09-03T17:43,PEAK,2
2023-09-03T17:44,CARDIO,2
2023-09-03T17:45,PEAK,2
2023-09-03T17:46,CARDIO,2
2023-09-03T17:47,CARDIO,2
2023-09-03T17:48,FAT_BURN,1
2023-09-03T17:49,FAT_BURN,1
2023-09-03T17:50,FAT_BURN,1
2023-09-03T17:51,FAT_BURN,1
2023-09-03T17:52,CARDIO,2
2023-09-03T17:53,CARDIO,2
2023-09-03T17:54,CARDIO,2
2023-09-03T17:55,FAT_BURN,1
2023-09-03T17:56,FAT_BURN,1
2023-09-03T17:57,FAT_BURN,1
