date_time,heart_zone_id,total_minutes
2024-03-01T09:16,FAT_BURN,1
2024-03-01T09:17,FAT_BURN,1
2024-03-01T12:48,FAT_BURN,1
2024-03-01T13:11,FAT_BURN,1
2024-03-01T13:12,FAT_BURN,1
2024-03-01T13:13,FAT_BURN,1
2024-03-01T14:03,FAT_BURN,1
2024-03-01T14:04,FAT_BURN,1
2024-03-01T14:05,FAT_BURN,1
2024-03-01T14:06,FAT_BURN,1
2024-03-01T14:07,FAT_BURN,1
2024-03-01T14:20,FAT_BURN,1
2024-03-01T14:21,FAT_BURN,1
2024-03-01T14:22,CARDIO,2
2024-03-01T14:23,CARDIO,2
2024-03-01T14:24,CARDIO,2
2024-03-01T14:25,CARDIO,2
2024-03-01T14:26,FAT_BURN,1
2024-03-01T14:27,FAT_BURN,1
2024-03-01T14:28,CARDIO,2
2024-03-01T14:29,FAT_BURN,1
2024-03-01T14:30,FAT_BURN,1
2024-03-01T14:31,CARDIO,2
2024-03-01T14:32,FAT_BURN,1
2024-03-01T14:33,FAT_BURN,1
2024-03-01T14:34,FAT_BURN,1
2024-03-01T14:35,FAT_BURN,1
2024-03-01T14:36,FAT_BURN,1
2024-03-01T14:37,FAT_BURN,1
2024-03-01T14:38,FAT_BURN,1
2024-03-01T14:39,FAT_BURN,1
2024-03-01T14:41,FAT_BURN,1
2024-03-01T14:42,FAT_BURN,1
2024-03-01T14:45,FAT_BURN,1
2024-03-01T14:46,FAT_BURN,1
2024-03-01T14:47,FAT_BURN,1
2024-03-01T14:48,CARDIO,2
2024-03-01T14:49,CARDIO,2
2024-03-01T14:50,CARDIO,2
2024-03-01T14:51,FAT_BURN,1
2024-03-01T14:52,CARDIO,2
2024-03-01T14:53,CARDIO,2
2024-03-01T14:54,FAT_BURN,1
2024-03-01T15:01,FAT_BURN,1
2024-03-01T15:02,FAT_BURN,1
2024-03-01T15:03,FAT_BURN,1
2024-03-01T15:04,FAT_BURN,1
2024-03-02T12:47,FAT_BURN,1
2024-03-02T12:49,FAT_BURN,1
2024-03-02T16:36,FAT_BURN,1
2024-03-02T16:37,FAT_BURN,1
2024-03-02T16:44,FAT_BURN,1
2024-03-03T12:55,FAT_BURN,1
2024-03-03T12:56,FAT_BURN,1
2024-03-03T12:57,FAT_BURN,1
2024-03-03T12:58,FAT_BURN,1
2024-03-03T12:59,FAT_BURN,1
2024-03-03T13:00,FAT_BURN,1
2024-03-03T13:01,FAT_BURN,1
2024-03-03T16:34,FAT_BURN,1
2024-03-03T16:35,FAT_BURN,1
2024-03-03T16:36,FAT_BURN,1
2024-03-03T16:38,FAT_BURN,1
2024-03-03T16:39,FAT_BURN,1
2024-03-03T16:40,FAT_BURN,1
2024-03-03T16:41,FAT_BURN,1
2024-03-03T16:42,FAT_BURN,1
2024-03-03T16:43,FAT_BURN,1
2024-03-03T16:44,FAT_BURN,1
2024-03-03T16:45,FAT_BURN,1
2024-03-03T16:46,FAT_BURN,1
2024-03-03T16:47,FAT_BURN,1
2024-03-03T16:48,FAT_BURN,1
2024-03-03T16:55,FAT_BURN,1
2024-03-03T16:56,FAT_BURN,1
2024-03-03T16:57,FAT_BURN,1
2024-03-04T07:34,FAT_BURN,1
2024-03-04T07:42,FAT_BURN,1
2024-03-04T07:43,FAT_BURN,1
2024-03-04T12:12,FAT_BURN,1
2024-03-04T12:13,FAT_BURN,1
2024-03-04T12:14,FAT_BURN,1
2024-03-04T12:15,FAT_BURN,1
2024-03-04T12:16,FAT_BURN,1
2024-03-04T12:17,FAT_BURN,1
2024-03-04T12:18,FAT_BURN,1
2024-03-04T12:19,FAT_BURN,1
2024-03-04T12:20,FAT_BURN,1
2024-03-04T16:06,FAT_BURN,1
2024-03-05T09:39,FAT_BURN,1
2024-03-05T09:40,FAT_BURN,1
2024-03-05T09:46,FAT_BURN,1
2024-03-05T11:48,FAT_BURN,1
2024-03-05T13:38,FAT_BURN,1
2024-03-05T13:39,FAT_BURN,1
2024-03-05T13:40,FAT_BURN,1
2024-03-05T13:41,FAT_BURN,1
2024-03-05T13:42,FAT_BURN,1
2024-03-05T13:43,FAT_BURN,1
2024-03-05T13:44,FAT_BURN,1
2024-03-05T13:45,FAT_BURN,1
2024-03-05T13:46,FAT_BURN,1
2024-03-05T13:47,FAT_BURN,1
2024-03-05T13:49,FAT_BURN,1
2024-03-06T08:18,FAT_BURN,1
2024-03-06T08:19,FAT_BURN,1
2024-03-06T11:13,FAT_BURN,1
2024-03-06T11:14,FAT_BURN,1
2024-03-06T11:15,FAT_BURN,1
2024-03-06T13:35,FAT_BURN,1
2024-03-06T13:36,FAT_BURN,1
2024-03-06T13:37,FAT_BURN,1
2024-03-06T13:38,FAT_BURN,1
2024-03-06T13:39,FAT_BURN,1
2024-03-06T13:40,FAT_BURN,1
2024-03-06T13:41,FAT_BURN,1
2024-03-06T13:42,FAT_BURN,1
2024-03-06T18:51,FAT_BURN,1
2024-03-06T18:53,FAT_BURN,1
2024-03-06T18:54,FAT_BURN,1
2024-03-06T18:55,FAT_BURN,1
2024-03-06T18:56,FAT_BURN,1
2024-03-06T18:57,FAT_BURN,1
2024-03-06T18:58,FAT_BURN,1
2024-03-06T18:59,FAT_BURN,1
