date_time,heart_zone_id,total_minutes
2023-12-01T14:17,FAT_BURN,1
2023-12-01T14:18,FAT_BURN,1
2023-12-01T14:29,FAT_BURN,1
2023-12-01T14:30,FAT_BURN,1
2023-12-01T14:31,FAT_BURN,1
2023-12-01T16:09,FAT_BURN,1
2023-12-01T16:10,FAT_BURN,1
2023-12-01T16:11,FAT_BURN,1
2023-12-01T16:14,FAT_BURN,1
2023-12-01T16:15,FAT_BURN,1
2023-12-02T13:55,FAT_BURN,1
2023-12-02T13:56,FAT_BURN,1
2023-12-02T13:57,FAT_BURN,1
2023-12-02T14:13,FAT_BURN,1
2023-12-02T14:14,CARDIO,2
2023-12-02T14:15,CARDIO,2
2023-12-02T14:16,CARDIO,2
2023-12-02T14:17,CARDIO,2
2023-12-02T14:18,CARDIO,2
2023-12-02T14:19,CARDIO,2
2023-12-02T14:20,CARDIO,2
2023-12-02T14:21,CARDIO,2
2023-12-02T14:22,CARDIO,2
2023-12-02T14:23,CARDIO,2
2023-12-02T14:24,CARDIO,2
2023-12-02T14:25,CARDIO,2
2023-12-02T14:26,CARDIO,2
2023-12-02T14:27,CARDIO,2
2023-12-02T14:28,CARDIO,2
2023-12-02T14:29,CARDIO,2
2023-12-02T14:30,CARDIO,2
2023-12-02T14:31,CARDIO,2
2023-12-02T14:32,CARDIO,2
2023-12-02T14:33,CARDIO,2
2023-12-02T14:34,CARDIO,2
2023-12-02T14:35,CARDIO,2
2023-12-02T14:36,CARDIO,2
2023-12-02T14:37,CARDIO,2
2023-12-02T14:38,CARDIO,2
2023-12-02T14:39,PEAK,2
2023-12-02T14:40,CARDIO,2
2023-12-02T14:41,CARDIO,2
2023-12-02T14:42,FAT_BURN,1
2023-12-02T14:43,FAT_BURN,1
2023-12-02T14:44,FAT_BURN,1
2023-12-02T14:45,FAT_BURN,1
2023-12-02T14:46,CARDIO,2
2023-12-02T14:47,CARDIO,2
2023-12-02T14:48,CARDIO,2
2023-12-02T14:49,CARDIO,2
2023-12-02T14:50,CARDIO,2
2023-12-02T14:51,CARDIO,2
2023-12-02T14:52,CARDIO,2
2023-12-02T14:53,CARDIO,2
2023-12-02T14:54,CARDIO,2
2023-12-02T14:55,CARDIO,2
2023-12-02T14:56,CARDIO,2
2023-12-02T14:57,CARDIO,2
2023-12-02T14:58,CARDIO,2
2023-12-02T14:59,CARDIO,2
2023-12-02T15:00,FAT_BURN,1
2023-12-02T15:01,FAT_BURN,1
2023-12-02T15:02,FAT_BURN,1
2023-12-02T15:03,FAT_BURN,1
2023-12-02T15:04,FAT_BURN,1
2023-12-02T15:10,FAT_BURN,1
2023-12-02T15:11,FAT_BURN,1
2023-12-02T15:12,FAT_BURN,1
2023-12-02T15:17,FAT_BURN,1
2023-12-02T15:19,FAT_BURN,1
2023-12-02T15:20,FAT_BURN,1
2023-12-03T22:10,FAT_BURN,1
2023-12-03T22:11,FAT_BURN,1
2023-12-04T09:40,FAT_BURN,1
2023-12-04T09:41,FAT_BURN,1
2023-12-04T09:42,FAT_BURN,1
2023-12-04T13:42,FAT_BURN,1
2023-12-04T13:50,FAT_BURN,1
2023-12-04T15:09,FAT_BURN,1
2023-12-04T15:10,FAT_BURN,1
2023-12-04T15:11,FAT_BURN,1
2023-12-04T15:12,FAT_BURN,1
2023-12-04T15:13,FAT_BURN,1
2023-12-04T15:14,FAT_BURN,1
2023-12-04T19:37,FAT_BURN,1
2023-12-04T19:38,FAT_BURN,1
2023-12-04T21:24,FAT_BURN,1
2023-12-05T07:47,FAT_BURN,1
2023-12-05T18:45,FAT_BURN,1
2023-12-05T18:46,FAT_BURN,1
2023-12-05T18:47,FAT_BURN,1
2023-12-05T18:48,FAT_BURN,1
2023-12-05T18:49,FAT_BURN,1
2023-12-05T19:06,FAT_BURN,1
2023-12-05T19:14,FAT_BURN,1
2023-12-05T19:21,FAT_BURN,1
2023-12-05T19:22,FAT_BURN,1
2023-12-05T19:23,FAT_BURN,1
2023-12-05T19:24,FAT_BURN,1
2023-12-05T19:25,CARDIO,2
2023-12-05T19:26,FAT_BURN,1
2023-12-05T19:27,CARDIO,2
2023-12-05T19:28,CARDIO,2
2023-12-05T19:29,FAT_BURN,1
2023-12-05T19:30,CARDIO,2
2023-12-05T19:31,CARDIO,2
2023-12-05T19:32,CARDIO,2
2023-12-05T19:33,CARDIO,2
2023-12-05T19:34,CARDIO,2
2023-12-05T19:35,CARDIO,2
2023-12-05T19:36,CARDIO,2
2023-12-05T19:37,CARDIO,2
2023-12-05T19:38,FAT_BURN,1
2023-12-05T19:39,FAT_BURN,1
2023-12-05T19:40,FAT_BURN,1
2023-12-05T19:41,FAT_BURN,1
2023-12-05T19:42,FAT_BURN,1
2023-12-05T19:43,FAT_BURN,1
2023-12-05T19:44,CARDIO,2
2023-12-05T19:45,PEAK,2
2023-12-05T19:46,CARDIO,2
2023-12-05T19:47,CARDIO,2
2023-12-05T19:48,CARDIO,2
2023-12-05T19:49,CARDIO,2
2023-12-05T19:50,CARDIO,2
2023-12-05T19:51,FAT_BURN,1
2023-12-05T19:52,FAT_BURN,1
2023-12-05T19:54,FAT_BURN,1
2023-12-05T19:55,FAT_BURN,1
2023-12-06T10:47,FAT_BURN,1
2023-12-06T10:48,FAT_BURN,1
2023-12-06T10:49,FAT_BURN,1
2023-12-06T10:50,FAT_BURN,1
2023-12-06T10:51,FAT_BURN,1
2023-12-06T10:54,FAT_BURN,1
2023-12-06T10:55,FAT_BURN,1
2023-12-06T10:56,FAT_BURN,1
2023-12-06T10:57,FAT_BURN,1
2023-12-07T11:54,FAT_BURN,1
2023-12-07T11:57,FAT_BURN,1
